    6.65,   2.795,   5.799,   3.848,   2.937
    6.65,   2.218,   5.857,   3.857,   2.407
    6.65,   1.682,   6.078,   4.246,   2.996
   4.909,   1.387,   4.627,   3.547,   2.454
   4.946,   1.313,   3.923,   2.853,   1.961
   4.607,    1.32,   4.915,   2.981,   3.212
   3.648,     1.4,   5.508,   3.567,   3.283
   2.494,   1.463,    4.06,    2.76,   2.976
   2.364,   1.529,   2.984,   2.821,   1.964
   2.629,   1.389,   2.766,   1.792,   1.778
   2.522,   1.053,   2.323,   2.293,   1.054
   3.926,   1.329,   2.176,   2.865,   1.016
   3.613,   1.302,   1.791,   2.685,   0.955
   2.939,   1.272,   2.347,   1.938,   1.024
   5.473,   2.417,   4.343,   2.365,   1.638
   5.321,   2.368,   5.067,   2.666,   2.228
   5.753,   2.947,   5.263,   2.614,   2.588
   6.611,   3.754,   5.439,   2.973,   2.642
   5.961,   4.132,    6.65,    2.89,   2.957
   5.078,   3.158,    6.65,   2.993,   2.738
    6.65,   4.117,    6.65,    2.99,   3.071
   5.262,   5.035,    6.65,   2.658,   2.337
   4.016,   3.455,   6.613,   2.265,   2.905
   3.974,    3.94,   6.048,   2.667,   3.618
   3.876,   5.499,   6.222,   3.083,   3.729
    4.02,    6.65,    6.65,   5.072,   3.777
    4.31,   6.343,    6.65,   4.765,   4.634
    4.23,   4.657,    6.65,   4.258,   6.086
   3.829,   5.701,   6.585,   3.652,   5.517
   2.866,   4.401,   6.565,   3.823,   5.876
   3.857,   4.674,    6.65,   4.191,   4.698
   4.063,    5.31,    6.65,   4.493,   5.061
   3.675,   6.248,    6.65,   3.834,   4.425
   3.468,   4.178,   5.525,   3.363,   3.933
   2.944,   3.053,   3.703,   3.121,   3.873
   2.864,   2.452,   3.885,    3.91,   3.326
   2.149,   1.872,     3.4,   4.113,   3.086
   2.882,   2.283,   3.469,    3.81,   3.367
   3.403,   2.533,   3.448,   5.256,   4.215
   4.759,   3.455,   4.074,   4.637,   4.972
    6.65,   3.747,    6.65,    4.84,   5.943
    6.65,   3.855,    6.65,   4.832,   6.608
   5.446,    4.44,   5.272,   2.469,    5.68
   5.556,   4.662,   2.606,   1.616,   6.234
   4.944,   6.133,   2.973,   2.315,   6.374
    6.65,    6.65,   4.579,   4.138,    6.65
    6.65,    6.65,   2.819,   3.263,    6.65
   5.745,    6.65,   2.803,   2.814,    6.65
   3.911,    6.65,   2.848,   2.105,   5.631
    4.01,    6.65,   1.923,   2.246,   4.393
   2.699,    6.65,   2.189,   1.792,   4.009
   4.039,    6.65,   1.811,   1.418,   4.943
   2.679,    6.65,    1.23,  0.7291,   4.252
   3.612,    6.65,   1.403,  0.9085,   3.966
   4.138,    6.65,   1.841,  0.7689,   4.487
   4.351,    6.65,   2.982,   1.306,   5.098
   4.994,   4.371,   3.144,   1.242,   4.298
   4.384,   4.156,   2.886,  0.8219,   3.938
   4.454,   4.097,   2.279,  0.6036,   3.377
   5.691,   4.316,   2.314,  0.6343,   3.316
    6.65,   5.906,    2.99,  0.7756,    3.67
   5.858,   4.882,   2.164,  0.4157,     4.6
   5.494,   5.158,   3.076,  0.6886,   4.735
   5.643,   3.951,   3.763,  0.7778,   3.954
   5.471,   3.567,    3.19,  0.9003,   2.895
   5.915,   4.431,   3.818,   1.231,   3.407
   5.172,   4.164,    5.05,  0.9072,   3.307
   4.425,   4.404,   2.682,   0.988,    2.72
   5.139,   3.997,   2.754,   1.059,   3.473
   4.321,   3.305,   3.034,  0.8729,   3.461
   2.264,   1.879,   1.399,   0.142,   1.025
   2.846,   2.072,  0.6308, 0.02368,  0.8213
   2.792,    2.87,  0.4858, 0.03728,   1.485
   3.911,   2.895,   1.226,  0.3919,    2.04
   4.525,   3.116,   1.222,   0.559,   2.911
   3.994,   3.336,   1.162,  0.4111,   4.023
   2.634,   1.958,   1.159,   0.228,   3.606
   1.864,   1.573,  0.9333,       0,   3.432
   1.538,   1.257,   1.129,       0,   3.318
   1.382,  0.6977,   1.552,       0,   2.694
    1.49,  0.8396,   1.429,       0,   2.486
   1.287,  0.9186,   1.134,       0,   1.796
    1.01,  0.9501,   0.619, 0.04138,   1.569
  0.6878,  0.2657,  0.3255,       0,  0.7996
  0.5031,  0.1201,  0.3203,       0,   1.165
  0.6989, 0.07872,   0.371,       0,    1.27
   0.858,  0.1672,  0.5373,       0,   1.494
   1.042, 0.08661,  0.4997,       0,   1.175
  0.7735, 0.08042,  0.2675,       0,   1.658
  0.9333,  0.1192,  0.2633,       0,   1.671
   1.116,  0.2005,  0.3627,       0,   1.223
   1.088,  0.4998,  0.4848,       0,   1.799
  0.8741,  0.4904,   0.712,  0.0491,   3.342
  0.7257, 0.09177,  0.6487, 0.04269,   2.496
   1.023,  0.2247,  0.8685, 0.05178,   2.437
  0.9207, 0.09117,   1.305, 0.01355,   3.133
  0.9064,   0.182,   1.446,  0.2134,   3.654
   1.324,  0.5498,   1.674,  0.2851,     3.6
   1.065,   1.093,   2.101,   0.779,   3.125
   1.434,   1.242,   1.484,    1.18,   3.195
   1.801,   1.438,   2.032,  0.6384,   3.071
   2.198,   1.509,   2.272,   1.027,   4.593
   3.095,   2.174,   2.911,   1.452,   5.409
   1.822,   1.862,   3.409,   1.358,   5.674
   1.218,    2.17,   2.918,   1.046,   4.573
   1.133,   2.545,   2.336,  0.8887,   3.701
   1.964,   2.848,   2.303,    1.12,   3.993
   1.375,   2.397,   1.534,   0.739,   1.693
   1.052,   1.845,   2.186,   1.226,   1.945
  0.7461,  0.8394,  0.9193,   1.266,   1.449
  0.7912,   0.618,  0.4634,  0.7759,  0.8134
  0.7117,   1.098,  0.2709,   1.086,  0.4778
  0.6112,   1.294,  0.1354,   0.839,   1.029
  0.7442,       1,  0.3261,  0.7059,  0.9909
  0.5988,   1.091,  0.1221,  0.2302,   1.028
   1.187,    1.98,  0.3609,  0.8307,   1.956
   1.261,   1.099,  0.5565,  0.6781,    1.46
   1.193,   1.271,   0.699,  0.2027,   1.682
   1.276,   1.318,   1.117,  0.5955,   1.522
   2.198,   1.332,   1.389,   1.167,   1.233
   2.836,   0.708,   1.248,   1.138,    1.41
   5.093,  0.8381,    1.21,  0.7204,   1.634
   6.127,   1.891,   1.646,   0.547,   2.871
    6.65,   1.944,   1.522,  0.4731,   4.657
    6.65,   2.456,   3.293,   1.046,   4.851
   6.326,   2.446,   3.012,  0.9249,   3.581
    6.65,   2.267,   3.193,   1.122,   3.356
    6.65,    1.13,   4.202,   1.039,   4.514
    6.45,   0.429,   3.929,   1.099,   4.773
   4.252,  0.4019,   2.634,  0.7449,   4.365
   5.217,  0.7426,   4.042,   1.241,   3.238
   3.222,  0.3657,   4.368,   1.521,    2.43
